Frame,Person1_left_shoulder_x,Person1_left_shoulder_y,Person1_right_shoulder_x,Person1_right_shoulder_y,Person1_left_elbow_x,Person1_left_elbow_y,Person1_right_elbow_x,Person1_right_elbow_y,Person1_left_wrist_x,Person1_left_wrist_y,Person1_right_wrist_x,Person1_right_wrist_y,Person1_left_hip_x,Person1_left_hip_y,Person1_right_hip_x,Person1_right_hip_y,Person1_left_knee_x,Person1_left_knee_y,Person1_right_knee_x,Person1_right_knee_y,Person1_left_ankle_x,Person1_left_ankle_y,Person1_right_ankle_x,Person1_right_ankle_y,Person2_left_shoulder_x,Person2_left_shoulder_y,Person2_right_shoulder_x,Person2_right_shoulder_y,Person2_left_elbow_x,Person2_left_elbow_y,Person2_right_elbow_x,Person2_right_elbow_y,Person2_left_wrist_x,Person2_left_wrist_y,Person2_right_wrist_x,Person2_right_wrist_y,Person2_left_hip_x,Person2_left_hip_y,Person2_right_hip_x,Person2_right_hip_y,Person2_left_knee_x,Person2_left_knee_y,Person2_right_knee_x,Person2_right_knee_y,Person2_left_ankle_x,Person2_left_ankle_y,Person2_right_ankle_x,Person2_right_ankle_y,Diff_left_shoulder_x,Diff_left_shoulder_y,Diff_right_shoulder_x,Diff_right_shoulder_y,Diff_left_elbow_x,Diff_left_elbow_y,Diff_right_elbow_x,Diff_right_elbow_y,Diff_left_wrist_x,Diff_left_wrist_y,Diff_right_wrist_x,Diff_right_wrist_y,Diff_left_hip_x,Diff_left_hip_y,Diff_right_hip_x,Diff_right_hip_y,Diff_left_knee_x,Diff_left_knee_y,Diff_right_knee_x,Diff_right_knee_y,Diff_left_ankle_x,Diff_left_ankle_y,Diff_right_ankle_x,Diff_right_ankle_y,Angle_left_shoulder_left_elbow_left_wrist_P1,Angle_left_shoulder_left_elbow_left_wrist_P2,Angle_right_shoulder_right_elbow_right_wrist_P1,Angle_right_shoulder_right_elbow_right_wrist_P2,Angle_left_hip_left_shoulder_left_elbow_P1,Angle_left_hip_left_shoulder_left_elbow_P2,Angle_right_hip_right_shoulder_right_elbow_P1,Angle_right_hip_right_shoulder_right_elbow_P2,Angle_left_hip_left_knee_left_ankle_P1,Angle_left_hip_left_knee_left_ankle_P2,Angle_right_hip_right_knee_right_ankle_P1,Angle_right_hip_right_knee_right_ankle_P2,Angle_left_shoulder_left_hip_left_knee_P1,Angle_left_shoulder_left_hip_left_knee_P2,Angle_right_shoulder_right_hip_right_knee_P1,Angle_right_shoulder_right_hip_right_knee_P2,Label,Label_Simplified,Device
frame_0006,0.2454368770122528,0.4079286754131317,0.3200806975364685,0.41032758355140686,0.27938300371170044,0.4627426266670227,0.3562411963939667,0.47095561027526855,0.3162003457546234,0.40732380747795105,0.3664168417453766,0.43228307366371155,0.2694341242313385,0.572983980178833,0.3214493691921234,0.5672042965888977,0.25326934456825256,0.6905880570411682,0.3708014488220215,0.676674485206604,0.23668399453163147,0.8149010539054871,0.38297730684280396,0.796513020992279,0.5503044724464417,0.3958168029785156,0.45736199617385864,0.3890784680843353,0.5669648051261902,0.45933181047439575,0.4148947298526764,0.4461037814617157,0.5351297855377197,0.4217570722103119,0.4327583312988281,0.4027004539966583,0.5347306132316589,0.5406127572059631,0.4824131727218628,0.5398173928260803,0.5558658242225647,0.6423635482788086,0.4492350220680237,0.6395467519760132,0.5585750341415405,0.7305265069007874,0.425900399684906,0.7371417284011841,0.30486759543418884,0.012111872434616089,0.13728129863739014,0.021249115467071533,0.28758180141448975,0.003410816192626953,0.05865353345870972,0.024851828813552856,0.2189294397830963,0.01443326473236084,0.06634148955345154,0.029582619667053223,0.26529648900032043,0.03237122297286987,0.16096380352973938,0.027386903762817383,0.30259647965431213,0.04822450876235962,0.0784335732460022,0.03712773323059082,0.32189103960990906,0.08437454700469971,0.04292309284210205,0.05937129259109497,65.36778489366704,25.57490607288082,45.55491417556959,14.304686665290891,23.497594768998926,20.836852948569497,30.313340622938494,46.11108950756657,179.772987978358,170.02576576845684,161.53434739783776,175.04542945407732,163.90146522300287,162.1266671043582,156.23274339354603,152.16294979839037,not_engaged,not_engaged,a13
frame_0007,0.2472863793373108,0.4059751331806183,0.3180199861526489,0.4140079617500305,0.27156907320022583,0.457229346036911,0.3478212356567383,0.4800388813018799,0.31199389696121216,0.39642244577407837,0.3752220869064331,0.44755828380584717,0.26996269822120667,0.5719685554504395,0.31940919160842896,0.568080723285675,0.2534258961677551,0.6892330646514893,0.36926573514938354,0.6772781610488892,0.23752222955226898,0.813348650932312,0.38172152638435364,0.7963561415672302,0.5630338191986084,0.405039519071579,0.46811607480049133,0.40128815174102783,0.5695193409919739,0.46792855858802795,0.43686622381210327,0.4655876159667969,0.5286315679550171,0.42387232184410095,0.45280152559280396,0.4278677701950073,0.5419926643371582,0.5466617345809937,0.4894743263721466,0.5449663400650024,0.5616241097450256,0.6443670988082886,0.4529423713684082,0.6376098990440369,0.5585659742355347,0.7261520624160767,0.4268293082714081,0.7341221570968628,0.3157474398612976,0.0009356141090393066,0.1500960886478424,0.012719810009002686,0.29795026779174805,0.010699212551116943,0.08904498815536499,0.014451265335083008,0.21663767099380493,0.027449876070022583,0.07757943868637085,0.019690513610839844,0.27202996611595154,0.0253068208694458,0.17006513476371765,0.023114383220672607,0.3081982135772705,0.044865965843200684,0.08367663621902466,0.039668262004852295,0.3210437446832657,0.08719658851623535,0.04510778188705444,0.06223398447036743,58.96639612456921,36.975927549295356,64.44193947470644,3.017636751787555,17.571168050239468,14.33864935461318,23.774138121961805,34.37527051796461,179.27486137191943,166.4976905353042,161.43140157077923,173.61915813003034,164.19399322184086,160.18836487175403,155.97646287777548,150.02399668557808,not_engaged,not_engaged,a13
frame_0008,0.24544578790664673,0.4083094000816345,0.3275623023509979,0.41673341393470764,0.26761820912361145,0.45693960785865784,0.3587905168533325,0.487300843000412,0.30937427282333374,0.39394235610961914,0.37200403213500977,0.4560241997241974,0.2676612138748169,0.5757465958595276,0.3220306634902954,0.572581946849823,0.2526702582836151,0.6893906593322754,0.3680195212364197,0.6780643463134766,0.23783376812934875,0.8118115663528442,0.383694589138031,0.8001137375831604,0.5676106810569763,0.40717613697052,0.47660407423973083,0.41102272272109985,0.5675025582313538,0.4594272971153259,0.4511788785457611,0.47676289081573486,0.5243271589279175,0.4262073040008545,0.4605166018009186,0.4402585029602051,0.5481566190719604,0.5527074933052063,0.49373888969421387,0.5486323237419128,0.5636897087097168,0.6498449444770813,0.4540707767009735,0.640012800693512,0.5571498274803162,0.7316240668296814,0.4298534393310547,0.7334256768226624,0.3221648931503296,0.001133263111114502,0.1490417718887329,0.005710691213607788,0.2998843491077423,0.002487689256668091,0.09238836169242859,0.010537952184677124,0.21495288610458374,0.03226494789123535,0.08851256966590881,0.01576569676399231,0.28049540519714355,0.02303910255432129,0.17170822620391846,0.023949623107910156,0.3110194504261017,0.03954571485519409,0.08605125546455383,0.0380515456199646,0.3193160593509674,0.08018749952316284,0.04615885019302368,0.06668806076049805,58.04746074189446,52.54317729144547,46.77354521092898,6.795683508762979,16.952291567801275,7.495376270553006,25.903619383730405,28.241918836748777,179.39553178910543,166.34262651503698,163.76202574857794,171.06840172071978,164.92760183152689,163.30090547071705,154.41068347902916,149.43661571352035,not_engaged,not_engaged,a13
frame_0009,0.2521297335624695,0.4102781414985657,0.32871875166893005,0.4173589050769806,0.2735551595687866,0.47030380368232727,0.3508988618850708,0.4912888705730438,0.3162493109703064,0.41420745849609375,0.3700316250324249,0.4556056559085846,0.26859697699546814,0.5797733068466187,0.32050982117652893,0.5762880444526672,0.2482033371925354,0.6913805603981018,0.3726426959037781,0.6791738271713257,0.23368045687675476,0.8152953386306763,0.38245725631713867,0.8028097152709961,0.5700358748435974,0.4119679629802704,0.4795084297657013,0.41599321365356445,0.5730758309364319,0.47272974252700806,0.4587804973125458,0.49092942476272583,0.5299089550971985,0.4307553172111511,0.4665069878101349,0.45055511593818665,0.552858293056488,0.553787887096405,0.49876323342323303,0.5512366890907288,0.5678815245628357,0.653296709060669,0.4528410732746124,0.6374546885490417,0.5612342357635498,0.725071132183075,0.42663416266441345,0.730096697807312,0.31790614128112793,0.001689821481704712,0.15078967809677124,0.0013656914234161377,0.29952067136764526,0.002425938844680786,0.10788163542747498,0.00035944581031799316,0.2136596441268921,0.016547858715057373,0.09647536277770996,0.005050539970397949,0.2842613160610199,0.025985419750213623,0.1782534122467041,0.025051355361938477,0.3196781873703003,0.03808385133743286,0.08019837737083435,0.041719138622283936,0.32755377888679504,0.09022420644760132,0.04417690634727478,0.07271301746368408,56.91766250992341,42.93824484575549,44.89953128484949,4.628064575318043,14.094266366866222,9.770327157903766,19.656827078733873,23.564680061773377,176.3293675511661,166.12339618738258,157.66716007594303,167.75430626422838,164.095630147096,164.5085059399125,150.17159367448485,143.85613852322624,not_engaged,not_engaged,a13
frame_0010,0.25465697050094604,0.4062741994857788,0.3335486650466919,0.41490858793258667,0.26431235671043396,0.4742112457752228,0.3549020290374756,0.4921005368232727,0.3240366280078888,0.444801926612854,0.3881584107875824,0.4725733995437622,0.27081915736198425,0.5760748982429504,0.3220556080341339,0.5721982717514038,0.25029850006103516,0.6888817548751831,0.3757067918777466,0.6791741251945496,0.23649761080741882,0.8110189437866211,0.38473016023635864,0.8009555339813232,0.5714041590690613,0.41270068287849426,0.48013484477996826,0.418022483587265,0.571116030216217,0.4741660952568054,0.4631807208061218,0.48583564162254333,0.5306628346443176,0.42830294370651245,0.47275644540786743,0.44606080651283264,0.5542381405830383,0.551811695098877,0.49979108572006226,0.5484035611152649,0.5714682340621948,0.6491637229919434,0.452942430973053,0.6309155821800232,0.5595390796661377,0.7232103943824768,0.42684537172317505,0.7251050472259521,0.31674718856811523,0.006426483392715454,0.14658617973327637,0.0031138956546783447,0.3068036735057831,4.51505184173584e-05,0.10827869176864624,0.00626489520072937,0.20662620663642883,0.016498982906341553,0.08459803462028503,0.026512593030929565,0.2834189832210541,0.024263203144073486,0.17773547768592834,0.023794710636138916,0.32116973400115967,0.039718031883239746,0.0772356390953064,0.04825854301452637,0.32304146885871887,0.08780854940414429,0.042115211486816406,0.0758504867553711,71.87237580688497,41.682206875596336,75.04271033412786,0.5006403748915598,2.6516314240081194,6.766040919077823,19.642011134137004,22.61025005719813,176.1368708623938,160.81140327284444,157.60261518210115,165.89941444395674,164.25286047596194,162.92867753462835,149.18590069991873,141.83962399798588,not_engaged,not_engaged,a13
frame_0011,0.2589835226535797,0.4071224331855774,0.3424622416496277,0.41595813632011414,0.26924845576286316,0.4683486521244049,0.35882219672203064,0.4905935525894165,0.3264444172382355,0.42787644267082214,0.3958481550216675,0.45981505513191223,0.2756973206996918,0.5760782957077026,0.3265560567378998,0.5730438828468323,0.25114428997039795,0.6918307542800903,0.37169986963272095,0.6793224811553955,0.23467986285686493,0.8151559829711914,0.38345736265182495,0.8011915683746338,0.5709089040756226,0.4099493622779846,0.4773620665073395,0.4125042259693146,0.5689821243286133,0.4635462462902069,0.4482300579547882,0.47270309925079346,0.5234040021896362,0.42747437953948975,0.46806493401527405,0.42664486169815063,0.5549258589744568,0.5531923770904541,0.4988234341144562,0.5514978170394897,0.574658989906311,0.6460505127906799,0.45495301485061646,0.6351232528686523,0.5617961287498474,0.7187203168869019,0.42832526564598083,0.7246178388595581,0.31192538142204285,0.0028269290924072266,0.1348998248577118,0.0034539103507995605,0.2997336685657501,0.004802405834197998,0.08940786123275757,0.017890453338623047,0.19695958495140076,0.00040206313133239746,0.07221677899360657,0.0331701934337616,0.279228538274765,0.022885918617248535,0.1722673773765564,0.02154606580734253,0.3235146999359131,0.0457802414894104,0.08325314521789551,0.044199228286743164,0.3271162658929825,0.09643566608428955,0.044867902994155884,0.07657372951507568,64.23400040510127,53.69973819485844,62.62793073671508,2.524688676659045,3.8679073983484114,4.307857499685181,18.14554411688076,34.60117157194366,175.62837241571472,157.96501402282732,162.49637479869193,168.88779017680187,162.37456479656493,161.63591796039623,151.20379074602903,143.54075559416407,not_engaged,not_engaged,a13
frame_0012,0.2625046372413635,0.4052329659461975,0.3449708819389343,0.41695281863212585,0.27498453855514526,0.4566214978694916,0.3597031831741333,0.4946105182170868,0.32327061891555786,0.41205278038978577,0.38776811957359314,0.47050827741622925,0.27689385414123535,0.5764688849449158,0.3289094567298889,0.5739056468009949,0.25543344020843506,0.6917081475257874,0.3789949119091034,0.6817967295646667,0.2393321990966797,0.8156678080558777,0.3841567635536194,0.8010069727897644,0.5642153024673462,0.4017423093318939,0.4737529754638672,0.4019985496997833,0.5682885646820068,0.4499100148677826,0.43651634454727173,0.4515566825866699,0.5167996883392334,0.40910813212394714,0.4457401633262634,0.4178217649459839,0.54458087682724,0.552232027053833,0.4919174313545227,0.547703206539154,0.5688195824623108,0.64044189453125,0.4530986249446869,0.6359472274780273,0.5612847208976746,0.7254310846328735,0.42327210307121277,0.7313903570175171,0.30171066522598267,0.003490656614303589,0.12878209352493286,0.01495426893234253,0.2933040261268616,0.006711483001708984,0.07681316137313843,0.04305383563041687,0.19352906942367554,0.002944648265838623,0.05797204375267029,0.05268651247024536,0.26768702268600464,0.024236857891082764,0.1630079746246338,0.02620244026184082,0.31338614225387573,0.051266252994537354,0.0741037130355835,0.045849502086639404,0.3219525218009949,0.09023672342300415,0.039115339517593384,0.06961661577224731,60.94280293638895,46.771591247082895,60.08575857233449,21.62811993834949,8.846871951510614,12.26707417654085,16.584728607507774,44.026390858823056,176.85170977826678,159.56881899956437,157.57759815958718,173.6094857133284,164.64757318389186,157.20182366883319,149.25531695993428,149.14897526749434,not_engaged,not_engaged,a13
frame_0019,0.2852385342121124,0.4089265465736389,0.3706585466861725,0.42577290534973145,0.29107844829559326,0.45365142822265625,0.3883248567581177,0.486954003572464,0.3356212377548218,0.41645750403404236,0.3812347948551178,0.45795899629592896,0.28171390295028687,0.5737738609313965,0.3355245590209961,0.5715892910957336,0.2592790424823761,0.6889176964759827,0.3851258456707001,0.6769288778305054,0.23432062566280365,0.8186662197113037,0.382457435131073,0.7995537519454956,0.5510066747665405,0.39875084161758423,0.4619026184082031,0.3888660967350006,0.5650120377540588,0.4603877663612366,0.4306255280971527,0.45155924558639526,0.5349831581115723,0.41508305072784424,0.43142974376678467,0.43798112869262695,0.527649462223053,0.5372214317321777,0.47540903091430664,0.5381849408149719,0.5537010431289673,0.6285852193832397,0.44260624051094055,0.6375737190246582,0.5610496997833252,0.714232861995697,0.4251362383365631,0.7340533137321472,0.2657681405544281,0.010175704956054688,0.09124407172203064,0.036906808614730835,0.2739335894584656,0.006736338138580322,0.042300671339035034,0.035394757986068726,0.1993619203567505,0.0013744533061981201,0.05019494891166687,0.019977867603302002,0.2459355592727661,0.03655242919921875,0.13988447189331055,0.03340435028076172,0.2944220006465912,0.06033247709274292,0.05748039484024048,0.03935515880584717,0.32672907412052155,0.10443335771560669,0.04267880320549011,0.06550043821334839,57.576852123562276,20.73563183104083,2.365573661173345,23.12462622362677,8.664125417859111,22.376109231065172,29.653318786324576,31.68276552074938,179.86292311933667,168.98899216027377,153.53904202284627,171.99837326257008,170.1993749955806,154.51044487967667,141.23863105513192,156.56623547350276,not_engaged,not_engaged,a13
frame_0020,0.2879806160926819,0.41628700494766235,0.36686548590660095,0.4282326102256775,0.28729334473609924,0.4746781289577484,0.3748248517513275,0.5001980066299438,0.33206436038017273,0.4591239094734192,0.38045534491539,0.4938510060310364,0.2792319059371948,0.5780016183853149,0.33223363757133484,0.5783869624137878,0.25733235478401184,0.6890724897384644,0.3881338834762573,0.6731629371643066,0.2338198721408844,0.8202904462814331,0.38414138555526733,0.8006746768951416,0.5573985576629639,0.4052888751029968,0.46574896574020386,0.40447062253952026,0.5664752125740051,0.4675620496273041,0.43882784247398376,0.4733835756778717,0.5314896106719971,0.43206489086151123,0.4551725685596466,0.4370032548904419,0.5359635949134827,0.5449997186660767,0.48269471526145935,0.5435132384300232,0.5595044493675232,0.6325163245201111,0.4476591646671295,0.6354705095291138,0.5615506768226624,0.7169666886329651,0.42229244112968445,0.7324861288070679,0.269417941570282,0.010998129844665527,0.0988834798336029,0.023761987686157227,0.2791818678379059,0.007116079330444336,0.06400299072265625,0.026814430952072144,0.19942525029182434,0.02705901861190796,0.07471722364425659,0.05684775114059448,0.25673168897628784,0.03300189971923828,0.1504610776901245,0.03487372398376465,0.30217209458351135,0.05655616521835327,0.05952528119087219,0.03769242763519287,0.32773080468177795,0.10332375764846802,0.038151055574417114,0.06818854808807373,70.16754743723546,36.291384471026376,47.8878376560508,2.854833308767245,2.422317210335081,17.01529463861469,19.29893388417353,28.2869288991056,179.0050263412465,166.33252208084343,147.6738866819847,173.7963587603671,171.94287301001006,156.22200135568386,136.47960232412487,152.1946254972173,not_engaged,not_engaged,a13
frame_0021,0.28584083914756775,0.42197200655937195,0.36916935443878174,0.4378913342952728,0.28712454438209534,0.46750491857528687,0.372253954410553,0.5153395533561707,0.33886414766311646,0.43427008390426636,0.3814811706542969,0.5063483715057373,0.27746427059173584,0.5839512348175049,0.33098304271698,0.583351731300354,0.25193342566490173,0.6913546323776245,0.38545355200767517,0.6785848140716553,0.234992116689682,0.8179706335067749,0.3810684084892273,0.8022386431694031,0.5632294416427612,0.4069310426712036,0.4727431535720825,0.420266330242157,0.5673792958259583,0.4617333710193634,0.45550036430358887,0.4932646155357361,0.5239867568016052,0.4226687252521515,0.46770989894866943,0.453173965215683,0.5465880036354065,0.5460994243621826,0.4939729869365692,0.5423134565353394,0.5656396746635437,0.6395029425621033,0.4543345272541046,0.6337472200393677,0.5566449761390686,0.7255467772483826,0.426438570022583,0.7282469272613525,0.2773886024951935,0.015040963888168335,0.10357379913330078,0.017625004053115845,0.2802547514438629,0.005771547555923462,0.08324640989303589,0.02207493782043457,0.18512260913848877,0.011601358652114868,0.08622872829437256,0.05317440629005432,0.26912373304367065,0.037851810455322266,0.16298994421958923,0.04103827476501465,0.31370624899864197,0.05185168981552124,0.06888097524642944,0.0448375940322876,0.3216528594493866,0.09242385625839233,0.04537016153335571,0.07399171590805054,58.90032367097094,43.67409693775746,48.02303777174106,3.647886599865597,4.5752548250240155,11.149324897619532,16.99015889633492,23.157874020482573,174.2493527468409,162.50361862102028,148.20068651002958,173.00865523102004,169.58874877756543,161.65250737535405,135.52232546160522,146.69451174588608,not_engaged,not_engaged,a13
